transaction_id,processing_date,gross_amount,operator_fee,net_amount
TX_202606_01551,2026-06-01 22:06:05,260.22,5.2,255.02
TX_202606_01552,2026-06-03 22:51:43,1302.81,26.06,1276.75
TX_202606_01553,2026-06-01 20:05:34,721.75,14.44,707.31
TX_202606_01554,2026-06-02 15:46:18,357.07,7.14,349.93
TX_202606_01555,2026-06-03 23:20:07,297.41,5.95,291.46
TX_202606_01556,2026-06-05 20:02:53,926.17,18.52,907.65
TX_202606_01557,2026-06-04 18:30:14,320.64,6.41,314.23
TX_202606_01558,2026-06-04 03:22:48,1203.11,24.06,1179.05
TX_202606_01559,2026-06-04 00:34:35,822.91,16.46,806.45
TX_202606_01560,2026-06-01 12:08:41,1267.37,25.35,1242.02
TX_202606_01561,2026-06-04 07:06:42,641.26,12.83,628.43
TX_202606_01562,2026-06-02 15:12:32,35.15,0.7,34.45
TX_202606_01563,2026-06-04 08:57:36,1390.1,27.8,1362.3
TX_202606_01564,2026-06-04 16:08:10,1062.37,21.25,1041.12
TX_202606_01565,2026-06-03 07:26:28,304.78,6.1,298.68
TX_202606_01566,2026-06-03 01:47:25,1028.15,20.56,1007.59
TX_202606_01567,2026-06-01 19:55:17,1109.57,22.19,1087.38
TX_202606_01568,2026-06-03 17:18:21,693.26,13.87,679.39
TX_202606_01569,2026-06-05 10:36:40,1144.48,22.89,1121.59
TX_202606_01570,2026-06-02 23:52:14,1074.17,21.48,1052.69
TX_202606_01571,2026-06-03 01:55:02,1391.65,27.83,1363.82
TX_202606_01572,2026-06-01 17:18:58,13.26,0.27,12.99
TX_202606_01573,2026-06-04 04:09:12,1068.29,21.37,1046.92
TX_202606_01574,2026-06-04 16:13:04,389.51,7.79,381.72
TX_202606_01575,2026-06-03 14:25:02,36.52,0.73,35.79
TX_202606_01576,2026-06-03 03:47:13,1492.04,29.84,1462.2
TX_202606_01577,2026-06-01 22:38:41,36.41,0.73,35.68
TX_202606_01578,2026-06-05 22:43:25,966.29,19.33,946.96
TX_202606_01579,2026-06-02 06:59:23,245.05,4.9,240.15
TX_202606_01580,2026-06-04 18:02:39,1018.12,20.36,997.76
TX_202606_01581,2026-06-01 11:51:28,1277.3,25.55,1251.75
TX_202606_01582,2026-06-04 01:39:13,496.19,9.92,486.27
TX_202606_01583,2026-06-05 08:18:17,1002.0,20.04,981.96
TX_202606_01584,2026-06-04 21:27:17,1078.76,21.58,1057.18
TX_202606_01585,2026-06-04 22:19:03,1430.14,28.6,1401.54
TX_202606_01586,2026-06-05 10:19:31,51.84,1.04,50.8
TX_202606_01587,2026-06-03 22:10:02,148.96,2.98,145.98
TX_202606_01588,2026-06-03 15:13:13,1053.92,21.08,1032.84
TX_202606_01589,2026-06-03 01:58:45,1489.74,29.79,1459.95
TX_202606_01590,2026-06-01 12:16:45,629.3,15.73,613.57
TX_202606_01591,2026-06-02 17:41:21,1173.0,23.46,1149.54
TX_202606_01592,2026-06-03 01:19:31,95.2,1.9,93.3
TX_202606_01593,2026-06-04 06:04:34,579.83,11.6,568.23
TX_202606_01594,2026-06-02 23:16:11,791.43,15.83,775.6
TX_202606_01595,2026-06-03 05:45:59,699.16,13.98,685.18
TX_202606_01596,2026-06-04 02:21:31,1212.19,24.24,1187.95
TX_202606_01597,2026-06-05 17:05:29,906.13,18.12,888.01
TX_202606_01598,2026-06-04 22:32:52,210.01,4.2,205.81
TX_202606_01599,2026-06-04 20:22:35,640.85,12.82,628.03
TX_202606_01600,2026-06-05 09:53:29,465.55,9.31,456.24
TX_202606_01601,2026-06-04 00:35:34,1389.4,27.79,1361.61
TX_202606_01602,2026-06-01 20:53:18,301.21,6.02,295.19
TX_202606_01603,2026-06-05 13:12:04,976.98,19.54,957.44
TX_202606_01604,2026-06-05 06:36:36,992.01,19.84,972.17
TX_202606_01605,2026-06-05 21:09:18,318.76,6.38,312.38
TX_202606_01606,2026-06-02 18:56:39,1378.78,27.58,1351.2
TX_202606_01607,2026-06-01 07:33:16,1205.56,24.11,1181.45
TX_202606_01608,2026-06-05 12:22:51,267.27,5.35,261.92
TX_202606_01609,2026-06-04 14:40:20,628.17,12.56,615.61
TX_202606_01610,2026-06-02 03:11:52,1148.08,22.96,1125.12
TX_202606_01611,2026-06-04 11:42:48,870.27,17.41,852.86
TX_202606_01612,2026-06-03 22:35:16,989.03,19.78,969.25
TX_202606_01613,2026-06-02 23:44:00,371.85,9.3,362.55
TX_202606_01614,2026-06-04 18:21:01,100.61,2.01,98.6
TX_202606_01615,2026-06-02 15:22:59,214.19,4.28,209.91
TX_202606_01616,2026-06-05 06:44:41,817.02,16.34,800.68
TX_202606_01617,2026-06-04 00:27:24,281.75,5.63,276.12
TX_202606_01618,2026-06-05 12:58:47,1483.34,29.67,1453.67
TX_202606_01619,2026-06-02 00:38:36,330.41,6.61,323.8
TX_202606_01620,2026-06-02 03:37:50,264.83,5.3,259.53
TX_202606_01621,2026-06-03 14:10:14,1337.6,26.75,1310.85
TX_202606_01622,2026-06-01 20:02:45,1264.5,25.29,1239.21
TX_202606_01623,2026-06-01 19:02:44,336.48,6.73,329.75
TX_202606_01624,2026-06-05 11:37:09,931.57,18.63,912.94
TX_202606_01625,2026-06-02 16:10:53,398.0,7.96,390.04
TX_202606_01626,2026-06-01 16:24:35,1057.4,21.15,1036.25
TX_202606_01627,2026-06-04 07:06:13,205.37,4.11,201.26
TX_202606_01628,2026-06-05 20:16:16,220.14,4.4,215.74
TX_202606_01629,2026-06-02 09:23:27,429.66,8.59,421.07
TX_202606_01630,2026-06-02 21:34:32,142.6,2.85,139.75
TX_202606_01631,2026-06-03 16:10:21,953.98,19.08,934.9
TX_202606_01632,2026-06-02 22:39:08,1019.85,20.4,999.45
TX_202606_01633,2026-06-04 00:48:38,1159.93,23.2,1136.73
TX_202606_01634,2026-06-03 23:55:55,632.73,12.65,620.08
TX_202606_01635,2026-06-05 03:02:35,771.82,15.44,756.38
TX_202606_01636,2026-06-02 11:41:20,575.55,11.51,564.04
TX_202606_01637,2026-06-05 09:11:40,1428.52,28.57,1399.95
TX_202606_01638,2026-06-02 11:15:54,1198.14,23.96,1174.18
TX_202606_01639,2026-06-05 13:42:29,764.53,15.29,749.24
TX_202606_01640,2026-06-05 16:57:14,744.61,14.89,729.72
TX_202606_01641,2026-06-01 13:24:06,1049.44,20.99,1028.45
TX_202606_01642,2026-06-05 00:19:59,823.77,16.48,807.29
TX_202606_01643,2026-06-02 21:18:41,1267.96,25.36,1242.6
TX_202606_01644,2026-06-05 10:57:27,209.75,4.2,205.55
TX_202606_01645,2026-06-01 03:26:03,248.0,4.96,243.04
TX_202606_01646,2026-06-02 13:11:30,1401.23,28.02,1373.21
TX_202606_01647,2026-06-01 10:46:11,799.11,15.98,783.13
TX_202606_01648,2026-06-01 16:02:12,243.13,4.86,238.27
TX_202606_01649,2026-06-02 15:10:36,1098.38,21.97,1076.41
TX_202606_01650,2026-06-02 07:35:07,328.32,6.57,321.75
TX_202606_01651,2026-06-04 18:15:31,450.7,9.01,441.69
TX_202606_01652,2026-06-02 22:13:40,673.01,13.46,659.55
TX_202606_01653,2026-06-03 07:24:21,1135.07,22.7,1112.37
TX_202606_01654,2026-06-05 22:29:08,226.34,4.53,221.81
TX_202606_01655,2026-06-04 01:18:36,712.38,14.25,698.13
TX_202606_01656,2026-06-05 17:20:26,1362.76,27.26,1335.5
TX_202606_01657,2026-06-04 10:01:42,1225.93,24.52,1201.41
TX_202606_01658,2026-06-03 21:59:30,1174.39,23.49,1150.9
TX_202606_01659,2026-06-03 02:45:02,593.03,11.86,581.17
TX_202606_01660,2026-06-04 19:00:56,1291.36,25.83,1265.53
TX_202606_01661,2026-06-02 04:25:45,943.37,18.87,924.5
TX_202606_01662,2026-06-03 08:33:07,703.96,14.08,689.88
TX_202606_01663,2026-06-03 14:28:37,1420.58,28.41,1392.17
TX_202606_01664,2026-06-05 20:38:51,211.53,4.23,207.3
TX_202606_01665,2026-06-03 03:49:53,413.72,8.27,405.45
TX_202606_01666,2026-06-02 18:51:04,713.65,14.27,699.38
TX_202606_01667,2026-06-05 09:27:26,851.67,17.03,834.64
TX_202606_01668,2026-06-04 11:44:29,556.82,11.14,545.68
TX_202606_01669,2026-06-02 14:13:35,957.94,19.16,938.78
TX_202606_01670,2026-06-04 12:51:06,659.13,13.18,645.95
TX_202606_01671,2026-06-01 23:46:38,749.07,14.98,734.09
TX_202606_01672,2026-06-01 18:17:27,102.97,2.06,100.91
TX_202606_01673,2026-06-03 15:00:35,1007.8,20.16,987.64
TX_202606_01674,2026-06-01 07:32:21,1474.77,29.5,1445.27
TX_202606_01675,2026-06-03 20:30:21,406.05,8.12,397.93
TX_202606_01676,2026-06-02 09:39:10,1075.32,21.51,1053.81
TX_202606_01677,2026-06-04 22:36:49,270.66,5.41,265.25
TX_202606_01678,2026-06-02 04:35:01,1167.48,23.35,1144.13
TX_202606_01679,2026-06-02 10:56:17,832.17,16.64,815.53
TX_202606_01680,2026-06-03 10:57:42,308.48,6.17,302.31
TX_202606_01681,2026-06-04 20:18:38,1307.5,26.15,1281.35
TX_202606_01682,2026-06-05 20:42:06,793.24,15.86,777.38
TX_202606_01683,2026-06-04 14:52:26,465.78,9.32,456.46
TX_202606_01684,2026-06-03 12:09:05,272.78,5.46,267.32
TX_202606_01685,2026-06-02 21:54:00,789.54,15.79,773.75
TX_202606_01686,2026-06-01 08:15:36,1320.28,26.41,1293.87
TX_202606_01687,2026-06-02 15:33:07,1283.85,25.68,1258.17
TX_202606_01688,2026-06-05 22:55:50,651.89,13.04,638.85
TX_202606_01689,2026-06-04 00:56:51,201.01,4.02,196.99
TX_202606_01690,2026-06-02 17:43:36,891.93,17.84,874.09
TX_202606_01691,2026-06-04 00:52:43,227.11,4.54,222.57
TX_202606_01692,2026-06-04 13:16:55,1203.03,24.06,1178.97
TX_202606_01693,2026-06-05 07:32:50,156.43,3.13,153.3
TX_202606_01694,2026-06-01 04:01:50,719.73,14.39,705.34
TX_202606_01695,2026-06-02 18:39:22,165.35,3.31,162.04
TX_202606_01696,2026-06-05 18:51:42,1264.47,31.61,1232.86
TX_202606_01697,2026-06-04 15:14:03,1410.91,28.22,1382.69
TX_202606_01698,2026-06-03 07:44:18,1356.07,27.12,1328.95
TX_202606_01699,2026-06-02 22:18:38,892.84,17.86,874.98
TX_202606_01700,2026-06-04 02:27:37,1096.34,21.93,1074.41
TX_202606_01701,2026-06-05 10:57:07,703.62,14.07,689.55
TX_202606_01702,2026-06-04 23:21:27,57.57,1.15,56.42
TX_202606_01703,2026-06-04 15:53:04,93.03,1.86,91.17
TX_202606_01704,2026-06-01 18:42:38,333.54,6.67,326.87
TX_202606_01705,2026-06-05 16:16:47,83.52,1.67,81.85
TX_202606_01706,2026-06-03 01:29:24,1324.56,26.49,1298.07
TX_202606_01707,2026-06-03 19:17:34,1240.02,24.8,1215.22
TX_202606_01708,2026-06-01 18:30:27,238.1,4.76,233.34
TX_202606_01709,2026-06-02 18:31:40,1030.45,20.61,1009.84
TX_202606_01710,2026-06-05 13:32:51,459.74,9.19,450.55
TX_202606_01711,2026-06-01 17:44:01,1147.49,22.95,1124.54
TX_202606_01712,2026-06-05 14:12:23,240.69,4.81,235.88
TX_202606_01713,2026-06-05 23:18:35,1361.76,27.24,1334.52
TX_202606_01714,2026-06-05 03:58:55,15.82,0.4,15.42
TX_202606_01715,2026-06-03 20:04:38,297.49,5.95,291.54
TX_202606_01716,2026-06-05 12:02:43,653.46,13.07,640.39
TX_202606_01717,2026-06-04 04:22:53,683.48,13.67,669.81
TX_202606_01718,2026-06-04 03:11:45,494.03,9.88,484.15
TX_202606_01719,2026-06-04 19:57:10,164.41,3.29,161.12
TX_202606_01720,2026-06-03 11:41:17,901.63,18.03,883.6
TX_202606_01721,2026-06-01 06:30:36,378.26,7.57,370.69
TX_202606_01722,2026-06-05 11:36:23,180.29,3.61,176.68
TX_202606_01723,2026-06-02 23:00:50,854.77,17.1,837.67
TX_202606_01724,2026-06-01 05:26:29,463.26,9.27,453.99
TX_202606_01725,2026-06-01 07:24:55,630.03,12.6,617.43
TX_202606_01726,2026-06-04 13:42:01,338.15,6.76,331.39
TX_202606_01727,2026-06-01 09:10:44,553.0,11.06,541.94
TX_202606_01728,2026-06-04 05:18:13,1378.02,27.56,1350.46
TX_202606_01729,2026-06-02 08:01:24,1357.55,27.15,1330.4
TX_202606_01730,2026-06-05 03:50:58,449.14,8.98,440.16
TX_202606_01731,2026-06-02 04:58:02,641.77,12.84,628.93
TX_202606_01732,2026-06-01 13:44:39,1145.57,22.91,1122.66
TX_202606_01733,2026-06-02 08:52:06,52.28,1.05,51.23
TX_202606_01734,2026-06-03 12:26:41,1015.89,20.32,995.57
TX_202606_01736,2026-06-01 22:33:03,1012.05,20.24,991.81
TX_202606_01737,2026-06-05 14:30:52,980.59,19.61,960.98
TX_202606_01738,2026-06-01 18:02:32,1112.94,22.26,1090.68
TX_202606_01739,2026-06-04 12:02:56,1133.98,22.68,1111.3
TX_202606_01740,2026-06-03 03:43:40,965.55,19.31,946.24
TX_202606_01741,2026-06-04 08:06:38,437.05,8.74,428.31
TX_202606_01742,2026-06-01 02:23:18,158.49,3.17,155.32
TX_202606_01743,2026-06-05 23:35:03,369.28,7.39,361.89
TX_202606_01744,2026-06-01 03:06:00,1476.29,29.53,1446.76
TX_202606_01745,2026-06-02 02:53:51,726.7,14.53,712.17
TX_202606_01746,2026-06-03 15:41:35,935.41,18.71,916.7
TX_202606_01747,2026-06-05 13:46:09,1061.48,21.23,1040.25
TX_202606_01748,2026-06-05 00:43:21,508.57,10.17,498.4
TX_202606_01749,2026-06-05 23:09:31,680.75,13.62,667.13
TX_202606_01750,2026-06-03 04:08:41,45.1,0.9,44.2
TX_202606_01751,2026-06-01 19:07:37,433.48,8.67,424.81
TX_202606_01752,2026-06-01 09:51:55,115.11,2.3,112.81
TX_202606_01753,2026-06-01 14:41:50,405.17,8.1,397.07
TX_202606_01754,2026-06-01 21:39:33,521.89,10.44,511.45
TX_202606_01755,2026-06-04 01:03:37,1318.13,26.36,1291.77
TX_202606_01756,2026-06-02 21:22:51,1265.97,25.32,1240.65
TX_202606_01757,2026-06-01 03:26:55,370.59,7.41,363.18
TX_202606_01758,2026-06-04 09:02:33,512.26,10.25,502.01
TX_202606_01759,2026-06-01 18:37:11,1110.22,22.2,1088.02
TX_202606_01760,2026-06-02 08:19:35,653.71,13.07,640.64
TX_202606_01761,2026-06-04 11:47:24,1053.01,21.06,1031.95
TX_202606_01762,2026-06-05 03:49:55,517.91,10.36,507.55
TX_202606_01763,2026-06-02 13:26:25,21.55,0.43,21.12
TX_202606_01764,2026-06-04 12:08:18,706.93,14.14,692.79
TX_202606_01765,2026-06-01 09:01:57,990.79,19.82,970.97
TX_202606_01766,2026-06-04 19:30:30,65.8,1.32,64.48
TX_202606_01767,2026-06-03 16:11:04,878.57,17.57,861.0
TX_202606_01768,2026-06-02 05:45:53,593.67,11.87,581.8
TX_202606_01769,2026-06-02 18:38:44,1464.81,29.3,1435.51
TX_202606_01770,2026-06-02 05:21:53,807.58,16.15,791.43
TX_202606_01771,2026-06-01 01:40:02,418.04,8.36,409.68
TX_202606_01772,2026-06-03 09:57:52,96.3,1.93,94.37
TX_202606_01773,2026-06-05 11:06:13,1395.18,27.9,1367.28
TX_202606_01774,2026-06-03 17:19:30,658.48,13.17,645.31
TX_202606_01775,2026-06-04 00:47:48,1075.19,21.5,1053.69
TX_202606_01776,2026-06-02 01:06:59,1096.94,21.94,1075.0
TX_202606_01777,2026-06-03 23:54:39,1211.18,24.22,1186.96
TX_202606_01778,2026-06-01 19:54:35,829.76,16.6,813.16
TX_202606_01779,2026-06-05 19:56:09,742.31,14.85,727.46
TX_202606_01780,2026-06-04 18:37:38,1493.18,29.86,1463.32
TX_202606_01781,2026-06-02 11:56:41,883.89,17.68,866.21
TX_202606_01782,2026-06-04 03:26:28,1225.27,24.51,1200.76
TX_202606_01783,2026-06-03 05:09:55,374.97,7.5,367.47
TX_202606_01784,2026-06-01 11:49:20,977.28,19.55,957.73
TX_202606_01785,2026-06-03 21:57:54,1139.39,22.79,1116.6
TX_202606_01786,2026-06-02 05:06:24,1099.22,21.98,1077.24
TX_202606_01787,2026-06-03 02:23:54,893.64,17.87,875.77
TX_202606_01788,2026-06-01 07:51:05,64.76,1.3,63.46
TX_202606_01789,2026-06-03 07:34:52,713.58,14.27,699.31
TX_202606_01790,2026-06-02 08:07:15,1358.78,27.18,1331.6
TX_202606_01791,2026-06-02 00:14:28,304.55,6.09,298.46
TX_202606_01792,2026-06-05 20:23:53,1430.4,28.61,1401.79
TX_202606_01793,2026-06-02 13:23:37,165.86,3.32,162.54
TX_202606_01794,2026-06-04 14:04:07,902.39,18.05,884.34
TX_202606_01795,2026-06-05 10:37:49,549.36,10.99,538.37
TX_202606_01796,2026-06-03 19:26:23,116.57,2.33,114.24
TX_202606_01797,2026-06-03 21:10:10,406.02,8.12,397.9
TX_202606_01798,2026-06-01 04:13:55,900.75,18.02,882.73
TX_202606_01799,2026-06-02 11:15:43,324.53,6.49,318.04
TX_202606_01800,2026-06-04 01:27:02,1105.51,22.11,1083.4
TX_202606_01801,2026-06-01 01:40:29,1267.17,25.34,1241.83
TX_202606_01802,2026-06-05 23:52:42,1110.34,22.21,1088.13
TX_202606_01803,2026-06-04 23:30:45,707.78,14.16,693.62
TX_202606_01804,2026-06-05 22:47:38,473.2,9.46,463.74
TX_202606_01805,2026-06-01 03:43:46,235.94,4.72,231.22
TX_202606_01806,2026-06-02 02:37:04,1216.14,24.32,1191.82
TX_202606_01807,2026-06-04 22:51:48,1235.54,24.71,1210.83
TX_202606_01808,2026-06-01 16:44:58,1346.94,26.94,1320.0
TX_202606_01809,2026-06-04 02:01:38,785.88,15.72,770.16
TX_202606_01810,2026-06-03 23:42:28,658.3,13.17,645.13
TX_202606_01811,2026-06-02 15:20:51,1080.91,21.62,1059.29
TX_202606_01812,2026-06-03 12:33:51,769.94,15.4,754.54
TX_202606_01813,2026-06-05 17:52:55,905.78,18.12,887.66
TX_202606_01814,2026-06-01 14:28:28,1369.84,27.4,1342.44
TX_202606_01815,2026-06-02 08:08:15,277.97,5.56,272.41
TX_202606_01816,2026-06-01 15:48:40,199.56,3.99,195.57
TX_202606_01817,2026-06-01 12:59:03,227.31,4.55,222.76
TX_202606_01818,2026-06-01 07:53:41,1159.62,23.19,1136.43
TX_202606_01819,2026-06-01 12:14:26,713.45,14.27,699.18
TX_202606_01820,2026-06-04 20:55:09,847.12,16.94,830.18
TX_202606_01821,2026-06-02 08:48:41,356.8,7.14,349.66
TX_202606_01822,2026-06-04 13:32:49,162.71,3.25,159.46
TX_202606_01823,2026-06-01 06:17:52,1187.77,23.76,1164.01
TX_202606_01824,2026-06-05 12:44:26,1058.75,21.18,1037.57
TX_202606_01825,2026-06-05 05:43:26,701.76,14.04,687.72
TX_202606_01826,2026-06-01 04:22:27,1342.23,26.84,1315.39
TX_202606_01827,2026-06-04 04:21:43,396.21,7.92,388.29
TX_202606_01828,2026-06-03 17:14:32,1209.19,24.18,1185.01
TX_202606_01829,2026-06-03 11:44:19,1418.35,28.37,1389.98
TX_202606_01830,2026-06-02 13:36:37,621.28,12.43,608.85
TX_202606_01831,2026-06-04 21:16:13,661.01,13.22,647.79
TX_202606_01832,2026-06-04 05:06:50,1279.5,25.59,1253.91
TX_202606_01833,2026-06-05 21:51:54,899.07,17.98,881.09
TX_202606_01834,2026-06-02 17:47:49,1394.23,27.88,1366.35
TX_202606_01835,2026-06-05 11:43:01,628.39,15.71,612.68
TX_202606_01836,2026-06-05 11:31:51,495.1,9.9,485.2
TX_202606_01837,2026-06-01 08:36:20,1208.52,24.17,1184.35
TX_202606_01838,2026-06-04 00:18:35,222.04,4.44,217.6
TX_202606_01839,2026-06-01 10:59:12,169.82,3.4,166.42
TX_202606_01840,2026-06-03 14:59:44,751.69,15.03,736.66
TX_202606_01841,2026-06-04 01:11:30,184.51,3.69,180.82
TX_202606_01842,2026-06-04 15:11:25,202.13,4.04,198.09
TX_202606_01843,2026-06-03 12:38:19,1469.31,29.39,1439.92
TX_202606_01844,2026-06-03 02:50:34,189.08,3.78,185.3
TX_202606_01845,2026-06-01 13:46:03,302.17,6.04,296.13
TX_202606_01846,2026-06-03 13:18:52,1221.23,24.42,1196.81
TX_202606_01847,2026-06-02 08:30:05,572.13,11.44,560.69
TX_202606_01848,2026-06-05 02:10:28,950.5,19.01,931.49
TX_202606_01849,2026-06-05 08:00:41,1270.37,25.41,1244.96
TX_202606_01850,2026-06-05 16:33:29,428.31,8.57,419.74
TX_202606_01851,2026-06-04 09:01:01,363.87,7.28,356.59
TX_202606_01852,2026-06-01 21:55:56,838.96,16.78,822.18
TX_202606_01853,2026-06-05 08:37:00,270.06,5.4,264.66
TX_202606_01854,2026-06-01 16:24:31,1229.21,24.58,1204.63
TX_202606_01855,2026-06-03 07:10:15,302.78,6.06,296.72
TX_202606_01856,2026-06-02 12:09:14,1305.81,26.12,1279.69
TX_202606_01857,2026-06-04 20:12:06,516.95,10.34,506.61
TX_202606_01858,2026-06-05 10:56:41,917.99,18.36,899.63
TX_202606_01859,2026-06-04 08:05:52,1174.58,23.49,1151.09
TX_202606_01860,2026-06-04 13:25:02,886.28,17.73,868.55
TX_202606_01861,2026-06-03 08:02:16,312.78,6.26,306.52
TX_202606_01862,2026-06-03 22:44:58,229.32,4.59,224.73
TX_202606_01863,2026-06-03 08:35:13,1449.22,28.98,1420.24
TX_202606_01864,2026-06-01 01:18:18,1082.55,21.65,1060.9
TX_202606_01865,2026-06-04 12:35:17,1124.48,22.49,1101.99
TX_202606_01866,2026-06-03 04:35:15,166.8,3.34,163.46
TX_202606_01867,2026-06-05 06:35:27,539.32,10.79,528.53
TX_202606_01868,2026-06-03 22:48:38,534.13,10.68,523.45
TX_202606_01869,2026-06-02 06:29:47,1275.49,25.51,1249.98
TX_202606_01870,2026-06-01 01:20:47,386.12,7.72,378.4
TX_202606_01871,2026-06-02 22:37:11,1330.51,26.61,1303.9
TX_202606_01872,2026-06-03 21:54:14,1187.8,23.76,1164.04
TX_202606_01873,2026-06-04 04:03:18,1148.76,22.98,1125.78
TX_202606_01874,2026-06-05 21:58:27,1365.62,27.31,1338.31
TX_202606_01875,2026-06-03 02:46:06,317.05,6.34,310.71
TX_202606_01876,2026-06-01 07:29:24,1148.43,22.97,1125.46
TX_202606_01877,2026-06-02 15:52:22,784.65,15.69,768.96
TX_202606_01878,2026-06-05 22:09:29,782.65,15.65,767.0
TX_202606_01879,2026-06-01 00:52:32,217.47,4.35,213.12
TX_202606_01880,2026-06-03 11:01:59,996.3,19.93,976.37
TX_202606_01881,2026-06-01 12:13:44,581.77,11.64,570.13
TX_202606_01882,2026-06-01 15:22:37,1073.96,21.48,1052.48
TX_202606_01883,2026-06-03 01:20:42,417.56,8.35,409.21
TX_202606_01884,2026-06-05 12:29:18,48.16,0.96,47.2
TX_202606_01885,2026-06-03 08:06:19,421.33,8.43,412.9
TX_202606_01886,2026-06-01 16:00:26,466.72,9.33,457.39
TX_202606_01887,2026-06-01 12:53:32,1372.22,27.44,1344.78
TX_202606_01888,2026-06-05 23:48:29,1406.21,28.12,1378.09
TX_202606_01889,2026-06-02 13:40:27,1097.69,21.95,1075.74
TX_202606_01890,2026-06-05 10:17:05,1258.77,25.18,1233.59
TX_202606_01891,2026-06-01 04:47:20,227.31,4.55,222.76
TX_202606_01892,2026-06-02 15:18:00,1222.13,24.44,1197.69
TX_202606_01893,2026-06-01 23:21:08,854.23,17.08,837.15
TX_202606_01894,2026-06-04 02:56:01,670.19,13.4,656.79
TX_202606_01895,2026-06-01 17:55:27,1251.65,25.03,1226.62
TX_202606_01896,2026-06-01 03:17:02,1045.32,20.91,1024.41
TX_202606_01897,2026-06-03 12:23:09,1488.45,29.77,1458.68
TX_202606_01898,2026-06-01 12:18:56,443.67,8.87,434.8
TX_202606_01899,2026-06-04 14:07:26,706.98,14.14,692.84
TX_202606_01900,2026-06-03 19:15:27,148.12,2.96,145.16
TX_202606_01901,2026-06-04 15:50:39,1401.6,28.03,1373.57
TX_202606_01902,2026-06-05 14:31:24,235.22,4.7,230.52
TX_202606_01903,2026-06-01 00:30:43,847.2,16.94,830.26
TX_202606_01904,2026-06-01 03:16:37,419.32,8.39,410.93
TX_202606_01905,2026-06-04 16:18:41,779.88,15.6,764.28
TX_202606_01906,2026-06-03 14:23:26,520.62,10.41,510.21
TX_202606_01907,2026-06-04 05:51:35,1445.67,28.91,1416.76
TX_202606_01908,2026-06-03 09:55:27,709.86,14.2,695.66
TX_202606_01909,2026-06-01 09:58:37,1156.13,23.12,1133.01
TX_202606_01910,2026-06-05 05:56:34,495.75,9.92,485.83
TX_202606_01911,2026-06-05 04:14:11,1280.95,25.62,1255.33
TX_202606_01912,2026-06-01 22:07:03,725.18,14.5,710.68
TX_202606_01913,2026-06-05 04:43:39,1396.76,27.94,1368.82
TX_202606_01914,2026-06-02 20:20:20,905.96,22.65,883.31
TX_202606_01915,2026-06-02 22:20:44,1383.68,27.67,1356.01
TX_202606_01916,2026-06-01 06:42:20,639.01,12.78,626.23
TX_202606_01917,2026-06-05 11:38:30,1487.7,29.75,1457.95
TX_202606_01918,2026-06-05 12:59:41,1111.3,22.23,1089.07
TX_202606_01919,2026-06-02 05:10:49,460.93,9.22,451.71
TX_202606_01920,2026-06-03 10:43:26,1416.42,28.33,1388.09
TX_202606_01921,2026-06-03 02:15:51,802.57,16.05,786.52
TX_202606_01922,2026-06-03 01:44:10,858.4,17.17,841.23
TX_202606_01923,2026-06-04 12:42:41,542.02,10.84,531.18
TX_202606_01924,2026-06-04 09:55:36,1493.51,29.87,1463.64
TX_202606_01925,2026-06-03 11:17:48,1345.21,26.9,1318.31
TX_202606_01926,2026-06-01 06:03:20,1293.65,25.87,1267.78
TX_202606_01927,2026-06-04 11:59:46,321.95,6.44,315.51
TX_202606_01928,2026-06-04 11:19:57,1378.3,27.57,1350.73
TX_202606_01929,2026-06-03 08:41:29,1327.49,26.55,1300.94
TX_202606_01930,2026-06-02 10:53:42,1233.72,24.67,1209.05
TX_202606_01931,2026-06-02 06:55:45,317.63,6.35,311.28
TX_202606_01932,2026-06-03 20:50:14,618.73,12.37,606.36
TX_202606_01933,2026-06-01 22:49:41,1029.23,20.58,1008.65
TX_202606_01934,2026-06-05 05:57:09,215.65,4.31,211.34
TX_202606_01935,2026-06-02 08:01:45,1100.03,22.0,1078.03
TX_202606_01936,2026-06-01 03:18:45,403.57,8.07,395.5
TX_202606_01937,2026-06-01 03:18:54,833.39,16.67,816.72
TX_202606_01938,2026-06-03 12:49:58,108.97,2.18,106.79
